場所コード,場所名称,場所略称,場所検索名称,郵便番号,住所１,住所２,住所３,電話番号,担当者,備考,方面１コード,方面１名称,方面２コード,方面２名称,使用停止フラグ,登録日,登録時刻,登録社員コード,更新日,更新時刻,更新社員コード
"0000057","大建工業　高萩工場","大建工業　高萩工場","ﾀﾞｲｹﾝｺｳｷﾞｮ","","茨城県高萩市大字赤浜字松久保160-1","","","0293-23-6515","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000058","富岡興業","富岡興業","ﾄﾐｵｶｺｳｷﾞｮｳ","","福島県伊達郡川俣町山木屋字大久保入山1-1","","","024-563-2331","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000060","ﾈｸｾﾗｲｽﾞ　小名浜","ﾈｸｾﾗｲｽﾞ","ﾈｸｾﾗｲｽﾞ","","福島県いわき市小名浜字渚9-3","","","0246-52-1522","","","","","","","0","20180718","230157","SYSTEM","20220219","110301","000002"
"0000061","","","","","","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000062","日本水産女川","日本水産女川","ﾆﾎﾝｽｲｻﾝｵﾅｶ","","宮城県牡鹿郡女川町石浜字高森25-1","","","0225-54-3111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000063","日本製紙　勿来工場","日本製紙　勿来工場","ﾆﾎﾝｾｲｼﾝｺｿｺ","","福島県いわき市勿来町窪田十条1番地","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000064","原町方部衛生","原町方部衛生","ﾊﾗﾏﾁﾎ","","原町方部衛生","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000065","日立パワーデバイス　原町第一","日立パワーデバイス","ﾋﾀﾁﾊﾟﾜｰﾃﾞﾊ","","福島県南相馬市原町区下太田字川内迫","548番地","","0244-22-2152","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000066","ひめゆり総業","ひめゆり総業","ﾋﾒﾕﾘｿｳｷﾞｮｳ","","福島県いわき市内郷宮町町田105","","","0246-26-4111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000067","富士フイルムマイクロデバイス","富士フイルムマイクロ","ﾌｼﾞﾌｲﾙﾑﾏｲｸ","","宮城県黒川郡大和町松坂平1丁目6","","","022-347-1111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000068","北越ｺｰﾎﾟﾚｰｼｮﾝ勝田","北越ｺｰﾎﾟﾚｰｼｮﾝ勝田","ﾎｸｴﾂｺｰﾎﾟﾚｰｼｮﾝ","","茨城県ひたちなか市大字高場1760","","","0292-75-5516","","","","","","","0","20180718","230157","SYSTEM","20220528","113430","000002"
"0000069","丸栄コンクリート工業　福島工場","丸栄コンクリート工業","ﾏﾙｴｲｺﾝｸﾘｰﾄ","","福島県東白川郡棚倉町上台88-1","","","0247-33-2288","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000070","丸三製紙","丸三製紙","ﾏﾙｻﾝｾｲｼ","","福島県南相馬市原町区青葉町1丁目12-1","","","0244-22-3113","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000071","ゼライス","ゼライス","ｾﾞﾗｲｽ","","宮城県仙台市若林区若林2-7-1","","","022-286-5121","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000073","盛岡地区衛生処理組合","盛岡地区衛生処理組合","ﾓﾘｵｶﾁｸｴｲｾｲ","","岩手県岩手郡滝沢村滝沢字大崎94-194","","","019-688-5110","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000074","計量","計量","ｹｲﾘｮｳ","","計量","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000075","メルク　小名浜工場","メルク　小名浜工場","ﾒﾙｸｵﾅﾊﾏｺｳｼ","","福島県いわき市泉町黒須野江越51-15","","","0246-56-7600","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000076","新八茎鉱山","新八茎鉱山","ﾔｸﾞｷｺｳｻﾝ","","福島県いわき市四倉町玉山字菖蒲平26-6","","","0246-33-2321","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000077","ラサ工業　三本木工場","ラサ工業　三本木工場","ﾗｻｺｳｷﾞｮｳｻﾝ","","宮城県大崎市三本木音無字山崎26-2","","","0229-52-3811","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000078","亘理名取衛生","亘理名取衛生","ﾜﾀﾘﾅﾄﾘｴｲｾｲ","","宮城県亘理郡山元町高瀬字杉田2-1","","","0223-37-4611","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000079","鹿島電解","鹿島電解","ｶｼﾏﾃﾞﾝｶｲ","","茨城県神栖市東和田3","","","0299-96-2311","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000080","あおひらｸﾘｰﾝｾﾝﾀｰ","あおひらｸﾘｰﾝｾﾝﾀｰ","ｱｵﾋﾗ","","あおひらｸﾘｰﾝｾﾝﾀｰ","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000086","昭和電工　喜多方新設40ＫＴ","昭和電工　喜多方新設","ｼｮｳﾜﾃﾞﾝｺｳｷ","","福島県喜多方市字長内7840","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000097","","","","","","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000101","クレハ環境","クレハ環境","ｸﾚﾊｶﾝｷｮｳ","","福島県いわき市錦町四反田30","","","0246-63-1331","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000102","呉羽化学　基地","呉羽化学　基地","ｷﾁ","","福島県いわき市小名浜字高山327","小名浜港4号埠頭","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000103","荒川化学工業　小名浜工場","荒川化学工業　小名浜","ｱﾗｶﾜｶｶﾞｸ","","福島県いわき市泉町下川字大剣399-5","","","0246-56-7731","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000104","いわき大王製紙","いわき大王製紙","ｲﾜｷﾀﾞｲｵｳ","","福島県いわき市南台4-3-6","","","0246-62-1111","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000106","泉浄水場","泉浄水場","ｲｽﾞﾐｼﾞｮｳｽｲ","","福島県いわき市泉町滝尻字泉町５２","","","0246-56-6415","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000107","いわき中部浄化センター","いわき中部浄化センタ","ｲﾜｷﾁｭｳﾌﾞｼﾞ","","福島県いわき市小名浜大原芳際1","","","0246-53-6636","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000108","いわき東部浄化センター","いわき東部浄化センタ","ｲﾜｷﾄｳﾌﾞｼﾞｮ","","福島県いわき市小名浜字吹松17-1","","","0246-92-5451","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000109","いわき南部清掃センター","いわき南部清掃センタ","ｲﾜｷﾅﾝﾌﾞｾｲｿ","","福島県いわき市泉町下川境ﾉ町63","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000111","いわき市クリンピーの丘","いわき市クリンピーの","ｲﾜｷｸﾘﾝﾋﾟｰﾉ","","福島県いわき市山田町家の前31","","","0246-62-6422","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000112","ﾆｯｿｰﾌｧｲﾝ 磯原工場","ﾆｯｿｰﾌｧｲﾝ 磯原工場","ﾆｯｿｰﾌｧｲﾝｲ","","茨城県北茨城市磯原町磯原1309-2","磯原工業団地","","0293-42-2064","","","","","","","0","20180718","230157","SYSTEM","20220225","092510","000005"
"0000113","茨城プレイティング","茨城プレイティング","ｲﾊﾞﾗｷﾌﾟﾚｲﾃ","","茨城県北茨城市磯原町磯原西蒲替1155","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000114","浮間化学研究所小名浜工場","浮間化学研究所小名浜","ｳｷﾏｶｶﾞｸｹﾝｷ","","福島県いわき市泉町下川字大剣1-134","","","0246-56-2786","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000115","","","","","","","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0000117","新菱　いわき","新菱　いわき","ｼﾝﾘｮｳ","","福島県いわき市小名浜字高山312-5","","","0246-53-6508","","","","","","","0","20180718","230157","SYSTEM","20220315","111457","000002"
"0001287","日立ハイテクノロジーズ","日立ハイテクノロジー","ﾋﾀﾁﾊｲﾃｸﾉﾛｼ","","茨城県日立市幸町１丁目3-8","","","0294-23-7300","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0002602","スパアルツおおるり","スパアルツおおるり","ｽﾊﾟｱﾙﾂ","","福島県耶麻郡磐梯町大字更科字清水平6838-","68","","","","","","","","","0","20180718","230157","SYSTEM","20180718","230157","SYSTEM"
"0010606","ｱﾄﾞﾊﾞﾝ","ｱﾄﾞﾊﾞﾝ","ｱﾄﾞﾊﾞﾝ","360-0238","埼玉県熊谷市妻沼西１丁目３７","","","","","","","","","","0","20180808","203047","000099","20220224","191705","000005"
"0010441","伊東市ｸﾘｰﾝｾﾝﾀｰ","伊東市ｸﾘｰﾝｾﾝﾀｰ","ｲﾄｳｼｸﾘｰﾝｾﾝﾀｰ","414-0001","静岡県伊東市宇佐美３５９６－４","","","","","","","","","","0","20180808","203047","000099","20220302","100224","000005"
"0010600","ｴｰｻﾞｲ/鹿島","ｴｰｻﾞｲ/鹿島","ｴｰｻﾞｲ(ｶｼﾏ)","314-0255","茨城県神栖市砂山２２","","","","","","","","","","0","20180808","203047","000099","20220302","100342","000005"
"0010444","ｵﾘｴﾝﾀﾙｴﾝﾁﾞﾆｱﾘﾝｸﾞ","ｵﾘｴﾝﾀﾙｴﾝﾁﾞﾆｱﾘﾝｸﾞ","ｵﾘｴﾝﾀﾙｴﾝﾁﾞﾆｱﾘﾝｸﾞ","350-0833","埼玉県川越市芳野台２丁目８－４９","","","","","","","","","","0","20180808","203047","000099","20220302","100713","000005"
"0010432","小鹿野町衛生","小鹿野町衛生","ｵｶﾞﾉﾏﾁｴｲｾｲ","","小鹿野町衛生","","","","","","","","","","0","20180808","203047","000099","20180808","203047","000099"
"0010449","鋸南地区衛生ｾﾝﾀｰ","鋸南地区衛生ｾﾝﾀｰ","ｷｮﾅﾝﾁｸｴｲｾｲｾﾝﾀｰ","299-2115","千葉県安房郡鋸南町下佐久間５４４－１","","","","","","","","","","0","20180808","203047","000099","20220302","101109","000005"
"0010456","坂戸地区衛生","坂戸地区衛生","ｻｶﾄﾞﾁｸｴｲｾｲ","","坂戸地区衛生","","","","","","","","","","0","20180808","203047","000099","20180808","203047","000099"
"0010455","埼玉環境整備ｾﾝﾀｰ","埼玉環境整備ｾﾝﾀｰ","ｻｲﾀﾏｶﾝｷｮｳｾｲﾋﾞｾﾝﾀｰ","","埼玉環境整備ｾﾝﾀｰ","","","","","","","","","","0","20180808","203047","000099","20180808","203047","000099"
"0010437","ｻﾝｹﾐｶﾙ","ｻﾝｹﾐｶﾙ","ｻﾝｹﾐｶﾙ","340-0807","埼玉県八潮市新町２９－３","","","","","","","","","","0","20180808","203047","000099","20220712","094837","000005"
"0020013","佐貫処分場","佐貫処分場","ｻﾇｷｼｮﾌﾞﾝｼﾞｮｳ","299-4425","千葉県長生郡睦沢町佐貫３６０５－１","","","","","","","","","","0","20180808","203047","000099","20220302","101346","000005"
"0010453","猿島環境","猿島環境","ｻｼﾏｶﾝｷｮｳ","","猿島環境","","","","","","","","","","0","20180808","203047","000099","20180808","203047","000099"
"0010487","蓮田白岡衛生組合","蓮田白岡衛生組合","ﾊｽﾀﾞｼﾗｵｶｴｲｾｲｸﾐｱｲ","","蓮田白岡衛生組合","","","","","","","","","","0","20180808","203047","000099","20180808","203047","000099"
"0010534","昭和ｲﾝｸ/埼玉","昭和ｲﾝｸ/埼玉","ｼｮｳﾜｲﾝｸ(ｻｲﾀﾏ)","355-0204","埼玉県比企郡嵐山町花見台９","","","","","","","","","","0","20180808","203047","000099","20220302","103142","000005"
"0010459","ｼﾞｪｲﾌｨﾙﾑ 成田","ｼﾞｪｲﾌｨﾙﾑ 成田","ｼﾞｪｲﾌｨﾙﾑ(ﾅﾘﾀ)","287-0102","千葉県香取市岩部１７９－９３","","","","","","","","","","0","20180808","203047","000099","20220302","101634","000005"
"0010462","上毛金属工業","上毛金属工業","ｼﾞｮｳﾓｳｷﾝｿﾞｸｺｳｷﾞｮｳ","370-2451","群馬県富岡市宇田２５０－５","","","","","","","","","","0","20180808","203047","000099","20220302","103049","000005"
"0008011","大伸化学/越谷","大伸化学/越谷","ﾀﾞｲｼﾝｶｶﾞｸ(ｺｼｶﾞﾔ)","343-0851","埼玉県越谷市七左町４丁目３１６","","","","","","","","","","0","20180808","203047","000099","20220302","103434","000005"
"0008013","ﾀﾞﾝｹﾐｶﾙ 茨城","ﾀﾞﾝｹﾐｶﾙ 茨城","ﾀﾞﾝｹﾐｶﾙ","300-2521","茨城県常総市大生郷町６１３８－７","","","","","","","","","","0","20180808","203047","000099","20220307","143255","000005"
"0008023","太平化成/久喜","太平化成/久喜","ﾀｲﾍｲｶｾｲ(ｸｷ)","346-0028","埼玉県久喜市河原井町２３","","","","","","","","","","0","20180808","203047","000099","20220302","103617","000005"
"0010467","津田商店","津田商店","ﾂﾀﾞｼｮｳﾃﾝ","382-0804","群馬県伊勢崎市稲荷町３９９－３","","","","","","","","","","0","20180808","203047","000099","20220307","143553","000005"
"0010468","東京ｲﾝｷ","東京ｲﾝｷ","ﾄｳｷｮｳｲﾝｷ","331-0811","埼玉県さいたま市北区吉野町１丁目３９７","","","","","","","","","","0","20180808","203047","000099","20220307","143717","000005"
"0008042","ﾄｳﾍﾟ製造/茨城工場","ﾄｳﾍﾟ製造/茨城工場","ﾄｳﾍﾟｾｲｿﾞｳ","","ﾄｳﾍﾟ製造/茨城工場","","","","","","","","","","0","20180808","203047","000099","20180808","203047","000099"
"0010434","東京化成 熊谷","東京化成 熊谷","ﾄｳｷｮｳｶｾｲ(ｸﾏｶﾞﾔ)","360-0844","埼玉県熊谷市御稜威ケ原１－１０","","","","","","","","","","0","20180808","203047","000099","20220307","144109","000005"
"0006056","長坂浄化ｾﾝﾀｰ","長坂浄化ｾﾝﾀｰ","ﾅｶﾞｻｶｼﾞｮｳｶｾﾝﾀｰ","240-0101","神奈川県横須賀市長坂５丁目","","","","","","","","","","0","20180808","203047","000099","20220309","092203","000005"
"0010439","ﾆｯﾀｸｽ","ﾆｯﾀｸｽ","ﾆｯﾀｸｽ","","ﾆｯﾀｸｽ","","","","","","","","","","0","20180808","203047","000099","20180808","203047","000099"
"0010474","日本ﾏｲｶ製作所","日本ﾏｲｶ製作所","ﾆﾎﾝﾏｲｶｾｲｻｸｼｮ","367-0301","埼玉県児玉郡神川町渡瀬５９３","","","","","","","","","","0","20180808","203047","000099","20220307","145025","000005"
"0010477","鳩ヶ谷衛生センター","鳩ヶ谷衛生センター","ﾊﾄｶﾞﾔｴｲｾｲｾﾝﾀｰ","","埼玉県川口市八幡木3-18-11","","","","","","","","","","0","20180808","203047","000099","20190218","105512","000005"
"0010388","飯能環境ｾﾝﾀｰ","飯能環境ｾﾝﾀｰ","ﾊﾝﾉｳｶﾝｷｮｳ","357-0049","埼玉県飯能市征矢町３１－１","","","","","","","","","","0","20180808","203047","000099","20220225","092737","000005"
"0010469","松戸東部ｸﾘｰﾝｾﾝﾀｰ","松戸東部ｸﾘｰﾝｾﾝﾀｰ","ﾏﾂﾄﾞﾄｳﾌﾞｸﾘｰﾝｾﾝﾀｰ","270-2222","千葉県松戸市高塚新田３５２","","","","","","","","","","0","20180808","203047","000099","20220307","145737","000005"
"0010435","柳河精機 狭山","柳河精機 狭山","ﾔﾅｷﾞｶﾜｾｲｷ(ｻﾔﾏ)","350-1331","埼玉県狭山市新狭山１丁目３－５ 柳河精機","","","","","","","","","","0","20180808","203047","000099","20220309","091714","000005"
"0010486","ﾕﾆｵﾝﾍﾟｲﾝﾄ","ﾕﾆｵﾝﾍﾟｲﾝﾄ","ﾕﾆｵﾝﾍﾟｲﾝﾄ","270-0235","千葉県野田市尾崎２３２５－４０","","","","","","","","","","0","20180808","203047","000099","20220309","091857","000005"
"0010629","川研ﾌｧｲﾝｹﾐｶﾙ(静岡)","川研ﾌｧｲﾝｹﾐｶﾙ(静岡)","ｶﾜｹﾝﾌｧｲﾝ","437-1213","静岡県磐田市塩新田５８２","","","0538-58-1001","","","","","","","0","20180824","112603","000005","20220225","090724","000005"
